id,lon,lat,depth_max,depth_min,depth_mean,depth_std,canny_edge,h_mean,h_std,s_mean,s_std,v_mean,v_std,pixel_threshold,pixel_entropy,other,wall,building,sky,floor,tree,road,grass,sidewalk,person,ground,mountain,plant,fence,stone,signboard,sand,runway,bridge,bench, tower,streetlight,pole,land,fountain, tent,animal,bicycle,traffic light,trash can,car,water/river,being_away,coherence,scope,fascination,label
791,120.2642162,31.48182534,5.012826,0.84151196,2.6410625,0.8546544,117.341,0.19715,0.14392,0.26556,0.23795,0.53397,0.22705,0.50588,7.8277,0.015527725,0.011247635,0.02197361,0.271447182,1.00E-05,0.239365578,0.329916,0.002453804,0.036884308,0.006289482,0.004089355,1.00E-05,0.021137238,0.001368523,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,6.68E-05,0.000291824,1.00E-05,1.00E-05,1.00E-05,1.00E-05,9.54E-06,1.00E-05,1.00E-05,0.033864021,1.00E-05,3.584565083,4.349533609,4.354728659,4.181852331,-1
792,120.2684804,31.48244014,4.879138,0.7997477,2.1894944,0.54276186,49.683,0.17276,0.17119,0.2349,0.27164,0.67877,0.29972,0.54902,7.1544,0.035475731,0.005486488,0.012634277,0.279416084,1.00E-05,0.251443863,0.334934235,0.005628586,0.020048141,0.003100395,0.000947952,1.00E-05,0.013822556,0.00194931,1.00E-05,0.000368118,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,4.48E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.033005714,1.00E-05,3.889374498,4.296706976,4.170045424,4.104659542,-1
793,120.2687875,31.4824329,5.438958,0.7211599,2.986212,1.1215626,49.079,0.31833,0.24438,0.11763,0.18317,0.71529,0.2678,0.66275,7.1286,0.012504578,0.001512527,0.031754494,0.372555733,1.00E-05,0.092494011,0.38045311,0.022011757,0.026329994,0.004514694,0.002438545,1.00E-05,0.011515617,0.000720978,6.68E-06,0.000980377,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000596046,0.000245094,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000849724,1.00E-05,0.036980629,1.00E-05,3.180491556,4.5569682,4.465389062,4.427418962,-1
794,120.2693879,31.48234467,6.206346,0.82906127,3.088283,1.4709574,53.701,0.30173,0.24382,0.16886,0.24051,0.67406,0.30626,0.55294,7.2598,0.01415062,0.00191021,0.043178558,0.261757851,1.00E-05,0.19987011,0.273531914,0.074261665,0.052852631,0.000408173,1.00E-05,1.00E-05,0.032812119,0.000247002,7.63E-06,0.001180649,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.002243996,0.001095772,1.00E-05,0.001935005,1.00E-05,1.00E-05,1.00E-05,0.000114441,1.00E-05,0.036147117,9.35E-05,3.939940761,4.540736767,4.307189792,4.31753215,-1
795,120.2696881,31.48230056,6.645474,0.76758707,3.3915172,1.3161219,37.419,0.35225,0.27277,0.11488,0.19807,0.72583,0.26123,0.72549,6.9696,0.040131569,4.20E-05,0.08206749,0.340620041,1.00E-05,0.078383446,0.196004868,0.070264816,0.10187912,1.00E-05,0.002619743,1.00E-05,0.018706322,0.003151894,1.00E-05,0.006300926,1.00E-05,1.00E-05,3.82E-06,0.000159264,9.54E-06,1.00E-05,1.00E-05,1.00E-05,4.86E-05,1.00E-05,1.00E-05,1.00E-05,0.00083065,0.00211525,0.035536766,1.00E-05,3.433864711,4.169963801,4.170001427,4.347202391,-1
796,120.2700793,31.48230125,5.996231,0.80623734,3.1673255,1.143517,50.997,0.32179,0.25782,0.15119,0.21284,0.70721,0.27003,0.7098,7.0169,0.025449753,0.000159264,0.036355972,0.279062271,1.00E-05,0.192707062,0.267403603,0.080113411,0.055819511,5.72E-05,1.00E-05,0.000360489,0.015475273,0.00316906,1.00E-05,0.002955437,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000432014,0.001009941,1.00E-05,2.67E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.036789894,0.002428055,4.30388515,4.617377112,4.277791434,4.369673577,-1
797,120.2704706,31.48230194,5.6956177,0.7298059,2.9177475,1.4227204,42.509,0.32852,0.26125,0.14953,0.21403,0.68925,0.28805,0.69412,7.0276,0.018522263,0.019478798,0.103453636,0.341596603,1.00E-05,0.059955597,0.233860015,0.125002861,0.036361694,0.000321388,1.00E-05,9.54E-07,0.009068489,0.002401352,0.000341415,0.000451088,0.000247002,1.00E-05,1.00E-05,0.001325607,1.00E-05,1.00E-05,1.00E-05,1.00E-05,3.24E-05,1.00E-05,0.000267982,1.00E-05,1.00E-05,1.00E-05,0.042988777,0.000102043,3.371208058,4.416941493,4.000001107,4.48603592,3
798,120.2705765,31.48227478,5.167703,0.7517253,2.7222214,1.2052821,90.086,0.20003,0.13835,0.29971,0.27016,0.43806,0.29119,0.47059,7.7228,0.024220467,0.01611805,0.065585136,0.28652668,1.00E-05,0.164000511,0.195280075,0.125621796,0.039455414,0.000629425,1.00E-05,2.86E-06,0.00130558,0.003033638,1.00E-05,0.000821114,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,4.77E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.010271072,1.00E-05,2.86E-05,0.060073852,0.006928444,3.869099869,4.563114332,4.290011149,4.494335797,-1
799,120.2706014,31.48194377,5.0747128,0.7457641,2.9341116,0.7947658,67.242,0.22501,0.19762,0.2176,0.22123,0.63138,0.30633,0.53725,7.5049,0.028434753,0.006057739,0.018615723,0.084938049,0.002548218,0.415257454,0.235304832,0.019266129,0.053007126,1.00E-05,0.027299881,1.00E-05,0.016256332,0.020114899,0.008530617,1.00E-05,0.001885414,1.00E-05,0.00600338,8.58E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000952721,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03429699,0.014341355,4.448012577,4.495198881,3.851822675,4.441235326,0
800,120.2706263,31.48161277,6.169482,0.7008983,3.255037,1.4015641,84.351,0.28005,0.29186,0.1313,0.20652,0.60169,0.28598,0.66667,7.0032,0.021785736,0.000868797,0.17470932,0.250199318,0.007102966,0.070497512,0.214611053,0.031273842,0.127053261,0.001586914,0.014956474,1.00E-05,0.02427578,0.000121117,1.00E-05,0.000777245,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000245094,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.056890488,0.000839233,3.167390963,3.902437764,3.662566162,4.25148857,3
801,120.2705961,31.48148446,6.368087,0.75160956,3.00597,1.5885078,82.578,0.25723,0.22323,0.20717,0.25388,0.58627,0.28088,0.64314,7.524,0.015172005,0.005254745,0.069959641,0.263961792,1.00E-05,0.183461189,0.280978203,0.10043335,0.02364254,4.86E-05,1.00E-05,1.00E-05,0.009376526,0.004961014,1.00E-05,0.001495361,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,9.54E-07,1.24E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.040929795,1.00E-05,3.618086044,4.626316132,4.410798715,4.13622256,-1
802,120.2702384,31.48144291,8.17073,0.6575539,2.5943077,1.2410468,82.368,0.21227,0.18216,0.26039,0.27145,0.55439,0.28047,0.50588,7.7534,0.077926636,0.001227379,0.115057945,0.369473457,1.00E-05,0.058121681,0.227116584,0.02084446,0.068102837,0.006560326,0.004397392,9.54E-07,0.008989334,0.004230499,1.00E-05,3.82E-06,1.00E-05,1.00E-05,1.00E-05,0.000247002,1.00E-05,0.000584602,0.001728058,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000617981,2.77E-05,1.00E-05,0.03324318,1.00E-05,3.498851229,4.351996053,4.348058304,4.525204676,-1
803,120.2698808,31.48140136,5.217242,0.78556424,2.8382509,0.959709,50.337,0.24026,0.19879,0.17,0.18593,0.4552,0.27532,0.6,7.4653,0.034724236,1.05E-05,0.016005516,0.341854095,1.00E-05,0.146076202,0.345486641,0.012568474,0.016531944,0.002906799,0.022834778,1.00E-05,0.007388115,0.003098488,1.00E-05,0.008266449,0.005410194,1.00E-05,1.00E-05,1.00E-05,0.000435829,0.000693321,0.00053978,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000901222,1.00E-05,1.00E-05,0.032749176,1.00E-05,3.850860801,4.316029976,4.586266181,4.359144694,1
804,120.2696408,31.48125629,5.000367,0.80349296,2.7262502,0.94868267,67.919,0.35363,0.2664,0.15249,0.22429,0.55377,0.28635,0.63922,7.3162,0.014686584,0.001729965,0.028010368,0.247366905,1.00E-05,0.246366501,0.28238678,0.070929527,0.037844658,2.10E-05,2.86E-06,1.00E-05,0.026512146,0.004447937,1.00E-05,0.001944542,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000623703,6.87E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000242233,1.00E-05,0.035697937,1.14E-05,4.055819288,4.631159638,4.398480598,4.310864472,-1
805,120.2681958,31.48211236,5.43178,0.9055365,3.4765716,0.9240158,59.439,0.38373,0.27799,0.12419,0.19808,0.59805,0.29456,0.63922,7.114,0.020458221,0.001921654,0.034213066,0.458958626,1.00E-05,0.074539185,0.278707504,0.035843849,0.017981529,0.001947403,0.028886795,1.00E-05,0.011165619,0.000225067,0.002776146,0.000310898,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000250816,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.030612945,1.00E-05,2.829991829,3.999974781,4.17000453,4.252596871,-1
806,120.2682183,31.48177733,5.9061713,0.73405415,3.3014376,1.06391,58.768,0.38864,0.28042,0.12459,0.19978,0.59141,0.28957,0.64706,7.1159,0.034525871,0.002818108,0.172999382,0.226344109,0.000811577,0.104402542,0.111311913,0.013572693,0.250496864,6.01E-05,1.00E-05,1.00E-05,0.013619423,0.000153542,1.00E-05,1.14E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.43E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.064679145,0.0017519,3.266585126,4.15465067,3.712897759,4.092917129,-1
807,120.2711707,31.48228979,6.619501,0.8905909,3.3454716,1.1947535,62.759,0.36593,0.27561,0.12834,0.20602,0.62674,0.28177,0.66667,7.1592,0.044967651,0.044687271,0.28098774,0.206790924,0.00042057,0.105186462,0.127589226,0.023831367,0.047375679,0.000199318,0.013964653,1.00E-05,0.056245804,0.005113602,2.10E-05,0.003613472,1.00E-05,1.00E-05,1.43E-05,0.000209808,1.00E-05,2.86E-06,0.000128746,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000657082,1.00E-05,0.005772591,0.025054932,1.00E-05,2.169936737,2.829978145,3.169995054,3.824636214,-1
808,120.2715623,31.48229411,6.0059733,0.7864713,3.13159,1.1701967,64.63,0.28449,0.22066,0.16292,0.21113,0.65832,0.28067,0.59216,7.4969,0.066832542,0.018006325,0.291703225,0.167951584,0.003465652,0.085266113,0.153798104,0.037851334,0.057474136,1.24E-05,7.82E-05,1.00E-05,0.052362442,0.002929688,1.00E-05,6.87E-05,1.00E-05,1.00E-05,1.00E-05,0.001132011,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.044664384,1.00E-05,3.1389555,4.170405873,3.531756196,3.964495903,-1
809,120.2719538,31.48229842,5.153918,1.0243751,2.4894104,0.7789815,71.75,0.29904,0.2297,0.14326,0.19407,0.65987,0.27248,0.67059,7.3871,0.019568443,0.001554489,0.015065193,0.490210533,1.00E-05,0.067111015,0.305006027,0.024037361,0.028733253,0.009827614,0.000123978,1.00E-05,0.004052162,0.003972054,1.00E-05,0.000977516,1.00E-05,1.00E-05,0.00118351,1.00E-05,0.001056671,0.001235008,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001099586,0.000764847,1.00E-05,0.017593383,1.00E-05,3.031169801,4.048767157,4.290675609,4.439849126,-1
810,120.2721186,31.48224371,5.023115,0.79686725,2.5046709,0.7090733,42.829,0.23079,0.20658,0.19226,0.23242,0.71441,0.28637,0.57647,6.9775,0.061094284,0.006988525,0.015633583,0.085927963,0.038086891,0.41767788,0.207695008,0.019706726,0.027891159,1.00E-05,0.02018261,1.00E-05,0.004946709,0.035447121,6.20E-05,1.00E-05,0.01199913,1.00E-05,0.00265789,1.00E-05,1.00E-05,1.00E-05,0.000729561,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000163078,0.029270172,0.008722305,4.241890426,4.122904526,3.820053176,4.618611913,0
811,120.2722124,31.48200167,5.430788,1.0293865,2.9241166,1.1072788,90.581,0.27222,0.20425,0.18617,0.2104,0.59914,0.27795,0.59216,7.7256,0.016514778,0.007392883,0.028859138,0.461327553,1.00E-05,0.089385986,0.320058823,0.023081779,0.002191544,0.00038147,0.000955582,1.00E-05,0.019064903,8.58E-06,0.002438545,0.000199318,0.001159668,1.00E-05,1.34E-05,0.000390053,1.00E-05,0.000270844,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.021944046,0.003314018,3.209326689,3.939424405,4.366582722,4.48975256,-1
812,120.2721947,31.4817391,5.54125,0.7896113,3.223634,1.1283513,79.543,0.28118,0.21487,0.19911,0.21468,0.59268,0.28239,0.51373,7.6646,0.014201164,0.006103516,0.0903759,0.254912376,1.00E-05,0.170879364,0.137099266,0.015589714,0.07026577,0.000881195,0.038568497,1.00E-05,0.020616531,1.00E-05,0.00011158,0.00100708,1.00E-05,1.00E-05,1.00E-05,0.000699997,1.00E-05,1.62E-05,3.24E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,3.91E-05,0.176801681,0.000285149,3.53753179,3.77656808,3.437529102,4.065302192,-1
813,120.272177,31.48147653,5.459645,0.7144023,2.8629215,0.85274976,74.7,0.29096,0.22259,0.18268,0.20252,0.65424,0.27479,0.56863,7.525,0.038063049,0.003855705,0.098372459,0.200766563,0.019940376,0.187794685,0.120886803,0.007855415,0.159517288,0.000360489,0.036792755,1.00E-05,0.022566795,0.003931999,9.54E-05,0.000933647,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000113487,1.62E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.026494026,1.00E-05,1.05E-05,0.070094109,1.00E-05,3.10315137,3.533075695,3.520233271,4.162451011,-1
814,120.2707762,31.48193044,5.6954284,0.78749746,2.927887,1.0436364,59.247,0.29408,0.2214,0.16596,0.20908,0.69414,0.26279,0.62353,7.4533,0.043613434,0.05907917,0.187344551,0.108360291,0.034750938,0.231034279,0.111422539,0.010920525,0.104457855,8.68E-05,0.023777962,1.00E-05,0.006773949,0.016238213,1.00E-05,0.00098896,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000228882,1.00E-05,1.00E-05,1.00E-05,0.025737762,1.00E-05,1.00E-05,0.028862953,0.001549721,2.975294562,3.507147324,3.306841128,4.106305316,-1
815,120.2707732,31.48157541,5.8485117,0.67594624,2.7416859,0.99497646,111.587,0.18701,0.14526,0.21783,0.23314,0.61439,0.23466,0.56078,7.6954,0.042585373,0.085873604,0.036214829,0.063408852,1.00E-05,0.399298668,0.082662583,0.05670166,0.028636932,1.00E-05,0.088711739,1.00E-05,0.044868469,0.009068489,1.00E-05,0.000249863,1.00E-05,1.00E-05,0.029519081,2.86E-06,1.00E-05,5.53E-05,0.000724792,0.000198364,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.026483536,9.63E-05,3.330175644,3.670023436,2.670011685,4.360351588,0
816,120.2707703,31.48122037,5.4343967,0.79184616,2.511217,0.67962885,45.353,0.34162,0.28258,0.16053,0.16461,0.58487,0.31051,0.50588,7.8452,0.02963829,0.025135994,0.024225235,0.042272568,1.00E-05,0.478226662,0.069765091,0.043991089,0.062610626,1.00E-05,0.098047256,1.00E-05,0.049389839,0.008049965,2.00E-05,1.00E-05,0.000339508,1.00E-05,0.011879921,6.87E-05,1.00E-05,1.00E-05,0.000329971,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.033882141,0.019210815,4.038797399,3.712078584,2.904712461,4.475680347,0
817,120.2611916,31.48150131,5.259865,0.80493295,2.3946376,0.7258222,82.613,0.27886,0.21507,0.20417,0.22471,0.65795,0.26661,0.63137,7.5389,0.079601288,0.00203228,0.020252228,0.118997574,0.000944138,0.39703083,0.084629059,0.088634491,0.052900314,1.24E-05,0.085805893,0.001184464,0.004927635,0.000328064,0.001403809,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000389099,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.058506012,0.000185013,3.169984468,3.330034241,3.170010792,4.5009082,0
818,120.2615441,31.4814995,6.4310274,0.7351195,2.4728787,0.80193263,71.296,0.26856,0.20312,0.22291,0.22128,0.62319,0.26549,0.58824,7.6709,0.052650452,0.004174232,0.147166252,0.065366745,9.54E-06,0.357804298,0.120257378,0.079453468,0.036388397,4.77E-06,0.086369514,1.00E-05,0.018386841,0.001907349,7.63E-06,0.000844002,7.44E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.001862526,3.91E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.026715278,9.54E-07,3.854663173,3.894525694,3.229462712,4.359700764,0
819,120.2609095,31.4812053,5.119185,0.69870824,2.139092,0.89540124,81.938,0.23037,0.19026,0.20307,0.21384,0.67253,0.25731,0.58431,7.4537,0.049141884,1.91E-06,0.247353554,0.047203064,1.91E-06,0.313011169,0.089455604,0.078449249,0.007800102,0.000362396,0.043571472,1.00E-05,0.004425049,0.00398159,0.000248909,0.00026226,1.00E-05,1.00E-05,0.000143051,0.00186348,1.00E-05,0.001385689,0.003182411,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,4.77E-06,1.00E-05,0.10566616,0.000273705,4.029887834,3.830561717,3.34682433,4.515752487,0
820,120.26098,31.48090747,5.119185,0.69870824,2.139092,0.89540124,84.617,0.27921,0.20536,0.17805,0.20408,0.67046,0.25128,0.67843,7.3857,0.049141884,1.91E-06,0.247353554,0.047203064,1.91E-06,0.313011169,0.089455604,0.078449249,0.007800102,0.000362396,0.043571472,1.00E-05,0.004425049,0.00398159,0.000248909,0.00026226,1.00E-05,1.00E-05,0.000143051,0.00186348,1.00E-05,0.001385689,0.003182411,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,4.77E-06,1.00E-05,0.10566616,0.000273705,4.033969137,3.84286014,3.395962652,4.564596604,0
821,120.2615614,31.48120575,5.006457,0.8127024,2.7185597,0.7580098,59.62,0.19316,0.15499,0.26261,0.26814,0.54983,0.3179,0.51765,7.5516,0.071223259,0.001194,0.019865989,0.137253761,0.000867844,0.34360218,0.26212883,0.031481743,0.032066345,0.000261307,0.009978294,1.00E-05,0.008411407,0.014253616,0.004475594,0.000733376,0.013119698,1.00E-05,0.000146866,1.00E-05,1.00E-05,4.10E-05,0.000333786,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.034593582,0.004066467,4.376116518,4.325943032,4.288305615,4.508154928,0
822,120.2615787,31.480912,5.0053587,0.9024675,2.1241956,0.5321781,91.258,0.37059,0.27413,0.15326,0.2203,0.57258,0.2782,0.64706,7.4877,0.010655403,0.000767708,0.00493145,0.060265541,1.00E-05,0.532896042,0.094754219,0.020226479,0.037946701,0.000317574,0.195923805,1.00E-05,0.011320114,2.86E-05,7.63E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,3.24E-05,1.00E-05,1.00E-05,0.000733376,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.019442558,0.009580612,4.332240621,3.060431135,3.17461551,4.456395528,0
823,120.2618949,31.48150653,4.85789,0.7912078,2.2377286,0.43391916,68.144,0.25502,0.24158,0.20573,0.2616,0.56192,0.30387,0.52941,7.7079,0.015864372,0.000436783,0.00760746,0.103484154,1.00E-05,0.495976448,0.073939323,0.003922462,0.023920059,1.00E-05,0.244220734,1.00E-05,0.008282661,0.000268936,1.00E-05,1.00E-05,0.000149727,2.19E-05,1.00E-05,0.001584053,1.00E-05,1.00E-05,0.000537872,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.016067505,0.00314045,3.187152139,2.915824355,2.879238279,4.433227382,0
824,120.2622457,31.48151357,5.0476837,0.8116504,2.3565142,0.68502396,79.753,0.35309,0.26824,0.13395,0.20876,0.5604,0.27994,0.62353,7.6147,0.010293007,0.005261421,0.011915207,0.082642555,0.000149727,0.460313797,0.100455284,0.046981812,0.038804054,1.00E-05,0.130955696,1.00E-05,0.05441761,0.005617141,1.05E-05,1.00E-05,9.54E-07,1.00E-05,1.00E-05,0.000200272,1.00E-05,0.001832008,0.003108978,1.00E-05,1.24E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.016548157,0.000181198,3.677205727,3.107612805,3.215783744,4.519359092,0
825,120.2625965,31.4815206,6.373538,0.7749884,2.3467467,0.75712854,84.931,0.32257,0.25207,0.15892,0.23471,0.59821,0.28466,0.6549,7.446,0.030332565,0.004813194,0.140720367,0.079738617,2.77E-05,0.350384713,0.057258606,0.023739815,0.075670242,1.05E-05,0.115386009,1.00E-05,0.096485138,0.000281334,1.00E-05,7.82E-05,2.57E-05,1.00E-05,1.00E-05,1.53E-05,1.00E-05,0.000326157,0.00230217,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000125885,0.013846398,0.002093315,4.330032399,3.170023873,3.169998065,4.472658885,-1
826,120.2626725,31.48144674,5.4422626,0.71022546,2.916511,1.017576,88.181,0.3445,0.25683,0.16325,0.23717,0.58416,0.29603,0.64314,7.4677,0.076022148,0.013528824,0.096249581,0.268372536,1.00E-05,0.169595718,0.151685715,0.093892097,0.037880898,1.00E-05,0.037240982,1.00E-05,0.005486488,0.001415253,0.010391235,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,7.53E-05,0.000351906,1.00E-05,0.000596046,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.036042213,0.001101494,3.472657962,4.260547542,3.651289423,4.466300049,2
827,120.2627051,31.48123182,5.433258,0.8035352,3.036388,1.0780095,86.711,0.35091,0.2651,0.14053,0.21359,0.62838,0.28562,0.64314,7.3209,0.025232315,0.016413689,0.097566605,0.283680916,0.000971794,0.155478477,0.195986747,0.139203072,0.018761635,1.00E-05,0.015336037,9.82E-05,0.007597923,0.003827095,0.002699852,0.001868248,1.91E-06,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000450134,0.001893044,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03248024,0.000123024,4.169966814,4.49998879,3.669994277,4.361775121,2
828,120.2623754,31.48185398,5.1032066,0.7654524,2.7602615,1.0640533,79.118,0.25659,0.21467,0.27407,0.26363,0.5385,0.29632,0.51373,7.7947,0.053824425,0.002224922,0.09017086,0.253843307,2.38E-05,0.191041946,0.225811958,0.121046066,0.021789551,1.91E-06,1.00E-05,1.00E-05,0.004504204,2.86E-05,1.00E-05,1.24E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.000653267,0.000934601,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.034088135,1.00E-05,4.234660062,4.360674931,3.836605936,4.268231089,-1
829,120.2624562,31.48205024,4.884241,0.75127983,2.2765863,0.6208544,88.735,0.38513,0.28594,0.10974,0.18874,0.62563,0.28115,0.64706,7.3025,0.035741806,0.013894081,0.037843704,0.268472672,1.00E-05,0.220141411,0.177428246,0.169090271,0.01228714,1.00E-05,1.00E-05,1.00E-05,0.007231712,0.002885818,1.00E-05,9.54E-07,1.00E-05,1.00E-05,1.00E-05,0.000442505,1.00E-05,2.19E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032917023,0.000384331,4.284723237,4.24036192,4.128943154,4.476196305,-1
830,120.2625848,31.48216058,5.268908,0.74984026,2.6936877,0.8490975,89.179,0.47232,0.27792,0.08148,0.15116,0.62698,0.27186,0.69412,7.1744,0.03662014,0.008605957,0.022260666,0.411864281,9.54E-07,0.056210518,0.179214478,0.034832001,0.025475502,1.00E-05,0.008132935,1.00E-05,0.086626053,0.015349388,6.68E-06,0.000240326,0.001262665,1.00E-05,1.00E-05,1.00E-05,1.00E-05,4.77E-06,0.003486633,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.03362751,8.11E-05,3.523408056,4.379055642,4.168060936,4.692415878,2
831,120.2628709,31.48217582,5.082831,0.82600796,2.6588888,0.7739961,107.235,0.39313,0.26987,0.14513,0.22511,0.60257,0.29463,0.66667,7.2892,0.072323799,0.003065109,0.023958207,0.41302681,1.00E-05,0.095975876,0.168851852,0.055235863,0.048482895,1.00E-05,1.00E-05,1.00E-05,0.082363129,0.000733376,1.00E-05,0.000387192,1.00E-05,1.00E-05,0.000644684,1.00E-05,1.00E-05,0.00122261,0.000169754,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032445908,1.00E-05,3.702891712,4.399321282,4.147229205,4.484736102,2
832,120.2631562,31.48188649,6.300476,0.74285096,3.182037,1.5070826,65.113,0.30305,0.22851,0.26655,0.25928,0.55418,0.31504,0.52549,7.7329,0.066313744,0.002202034,0.110836029,0.221834183,1.00E-05,0.157841682,0.112288475,0.264432907,0.001805305,1.00E-05,0.000253677,1.00E-05,0.013803482,0.010055542,1.00E-05,0.000398636,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.002810478,0.000323296,0.000239372,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.034202576,0.000163078,3.894999437,4.1621038,3.49386162,4.282694414,-1
833,120.2631608,31.48152711,5.039499,0.89526784,2.639236,0.8041783,96.18,0.4209,0.26634,0.12235,0.19438,0.6438,0.29883,0.67059,7.1225,0.181926727,0.013547897,0.014170647,0.416749954,1.00E-05,0.070457458,0.136104584,0.033221245,0.006464958,1.00E-05,0.002477646,0.004673958,0.056061745,0.00193119,1.00E-05,0.000628471,1.00E-05,1.00E-05,0.000490189,1.00E-05,1.00E-05,0.000123024,1.00E-05,1.00E-05,0.019087791,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,0.032448769,0.000920296,3.272975968,3.881138843,3.856928698,4.658205538,2
